geometry,file
"BoundingBox(left=-12888466.0, bottom=4482615.0, right=-12874966.0, top=4496115.0)",gridcell_442
"BoundingBox(left=-12874966.0, bottom=4482615.0, right=-12861466.0, top=4496115.0)",gridcell_443
"BoundingBox(left=-12861466.0, bottom=4482615.0, right=-12847966.0, top=4496115.0)",gridcell_444
"BoundingBox(left=-12847966.0, bottom=4482615.0, right=-12834466.0, top=4496115.0)",gridcell_445
"BoundingBox(left=-12834466.0, bottom=4482615.0, right=-12820966.0, top=4496115.0)",gridcell_446
"BoundingBox(left=-12820966.0, bottom=4482615.0, right=-12807466.0, top=4496115.0)",gridcell_447
"BoundingBox(left=-12807466.0, bottom=4482615.0, right=-12793966.0, top=4496115.0)",gridcell_448
"BoundingBox(left=-12793966.0, bottom=4482615.0, right=-12780466.0, top=4496115.0)",gridcell_449
"BoundingBox(left=-12780466.0, bottom=4482615.0, right=-12766966.0, top=4496115.0)",gridcell_450
"BoundingBox(left=-12766966.0, bottom=4482615.0, right=-12753466.0, top=4496115.0)",gridcell_451
"BoundingBox(left=-12753466.0, bottom=4482615.0, right=-12739966.0, top=4496115.0)",gridcell_452
"BoundingBox(left=-12739966.0, bottom=4482615.0, right=-12726466.0, top=4496115.0)",gridcell_453
"BoundingBox(left=-12726466.0, bottom=4482615.0, right=-12712966.0, top=4496115.0)",gridcell_454
"BoundingBox(left=-12712966.0, bottom=4482615.0, right=-12699466.0, top=4496115.0)",gridcell_455
"BoundingBox(left=-12699466.0, bottom=4482615.0, right=-12685966.0, top=4496115.0)",gridcell_456
"BoundingBox(left=-12685966.0, bottom=4482615.0, right=-12672466.0, top=4496115.0)",gridcell_457
"BoundingBox(left=-12672466.0, bottom=4482615.0, right=-12658966.0, top=4496115.0)",gridcell_458
"BoundingBox(left=-12658966.0, bottom=4482615.0, right=-12645466.0, top=4496115.0)",gridcell_459
"BoundingBox(left=-12645466.0, bottom=4482615.0, right=-12631966.0, top=4496115.0)",gridcell_460
"BoundingBox(left=-12631966.0, bottom=4482615.0, right=-12618466.0, top=4496115.0)",gridcell_461
"BoundingBox(left=-12618466.0, bottom=4482615.0, right=-12604966.0, top=4496115.0)",gridcell_462
"BoundingBox(left=-12604966.0, bottom=4482615.0, right=-12591466.0, top=4496115.0)",gridcell_463
"BoundingBox(left=-12591466.0, bottom=4482615.0, right=-12577966.0, top=4496115.0)",gridcell_464
"BoundingBox(left=-12577966.0, bottom=4482615.0, right=-12564466.0, top=4496115.0)",gridcell_465
"BoundingBox(left=-12564466.0, bottom=4482615.0, right=-12550966.0, top=4496115.0)",gridcell_466
"BoundingBox(left=-12550966.0, bottom=4482615.0, right=-12537466.0, top=4496115.0)",gridcell_467
"BoundingBox(left=-13239466.0, bottom=4469115.0, right=-13225966.0, top=4482615.0)",gridcell_468
"BoundingBox(left=-13225966.0, bottom=4469115.0, right=-13212466.0, top=4482615.0)",gridcell_469
"BoundingBox(left=-13212466.0, bottom=4469115.0, right=-13198966.0, top=4482615.0)",gridcell_470
"BoundingBox(left=-13198966.0, bottom=4469115.0, right=-13185466.0, top=4482615.0)",gridcell_471
"BoundingBox(left=-13185466.0, bottom=4469115.0, right=-13171966.0, top=4482615.0)",gridcell_472
"BoundingBox(left=-13171966.0, bottom=4469115.0, right=-13158466.0, top=4482615.0)",gridcell_473
"BoundingBox(left=-13158466.0, bottom=4469115.0, right=-13144966.0, top=4482615.0)",gridcell_474
"BoundingBox(left=-13144966.0, bottom=4469115.0, right=-13131466.0, top=4482615.0)",gridcell_475
"BoundingBox(left=-13131466.0, bottom=4469115.0, right=-13117966.0, top=4482615.0)",gridcell_476
"BoundingBox(left=-13117966.0, bottom=4469115.0, right=-13104466.0, top=4482615.0)",gridcell_477
"BoundingBox(left=-13104466.0, bottom=4469115.0, right=-13090966.0, top=4482615.0)",gridcell_478
"BoundingBox(left=-13090966.0, bottom=4469115.0, right=-13077466.0, top=4482615.0)",gridcell_479
"BoundingBox(left=-13077466.0, bottom=4469115.0, right=-13063966.0, top=4482615.0)",gridcell_480
"BoundingBox(left=-13063966.0, bottom=4469115.0, right=-13050466.0, top=4482615.0)",gridcell_481
"BoundingBox(left=-13050466.0, bottom=4469115.0, right=-13036966.0, top=4482615.0)",gridcell_482
"BoundingBox(left=-13036966.0, bottom=4469115.0, right=-13023466.0, top=4482615.0)",gridcell_483
"BoundingBox(left=-13023466.0, bottom=4469115.0, right=-13009966.0, top=4482615.0)",gridcell_484
"BoundingBox(left=-13009966.0, bottom=4469115.0, right=-12996466.0, top=4482615.0)",gridcell_485
"BoundingBox(left=-12996466.0, bottom=4469115.0, right=-12982966.0, top=4482615.0)",gridcell_486
"BoundingBox(left=-12982966.0, bottom=4469115.0, right=-12969466.0, top=4482615.0)",gridcell_487
"BoundingBox(left=-12969466.0, bottom=4469115.0, right=-12955966.0, top=4482615.0)",gridcell_488
"BoundingBox(left=-12955966.0, bottom=4469115.0, right=-12942466.0, top=4482615.0)",gridcell_489
"BoundingBox(left=-12942466.0, bottom=4469115.0, right=-12928966.0, top=4482615.0)",gridcell_490
"BoundingBox(left=-12928966.0, bottom=4469115.0, right=-12915466.0, top=4482615.0)",gridcell_491
"BoundingBox(left=-12915466.0, bottom=4469115.0, right=-12901966.0, top=4482615.0)",gridcell_492
"BoundingBox(left=-12901966.0, bottom=4469115.0, right=-12888466.0, top=4482615.0)",gridcell_493
"BoundingBox(left=-12888466.0, bottom=4469115.0, right=-12874966.0, top=4482615.0)",gridcell_494
"BoundingBox(left=-12874966.0, bottom=4469115.0, right=-12861466.0, top=4482615.0)",gridcell_495
"BoundingBox(left=-12861466.0, bottom=4469115.0, right=-12847966.0, top=4482615.0)",gridcell_496
"BoundingBox(left=-12847966.0, bottom=4469115.0, right=-12834466.0, top=4482615.0)",gridcell_497
"BoundingBox(left=-12834466.0, bottom=4469115.0, right=-12820966.0, top=4482615.0)",gridcell_498
"BoundingBox(left=-12820966.0, bottom=4469115.0, right=-12807466.0, top=4482615.0)",gridcell_499
"BoundingBox(left=-12807466.0, bottom=4469115.0, right=-12793966.0, top=4482615.0)",gridcell_500
"BoundingBox(left=-12793966.0, bottom=4469115.0, right=-12780466.0, top=4482615.0)",gridcell_501
"BoundingBox(left=-12780466.0, bottom=4469115.0, right=-12766966.0, top=4482615.0)",gridcell_502
"BoundingBox(left=-12766966.0, bottom=4469115.0, right=-12753466.0, top=4482615.0)",gridcell_503
"BoundingBox(left=-12753466.0, bottom=4469115.0, right=-12739966.0, top=4482615.0)",gridcell_504
"BoundingBox(left=-12739966.0, bottom=4469115.0, right=-12726466.0, top=4482615.0)",gridcell_505
"BoundingBox(left=-12726466.0, bottom=4469115.0, right=-12712966.0, top=4482615.0)",gridcell_506
"BoundingBox(left=-12712966.0, bottom=4469115.0, right=-12699466.0, top=4482615.0)",gridcell_507
"BoundingBox(left=-12699466.0, bottom=4469115.0, right=-12685966.0, top=4482615.0)",gridcell_508
"BoundingBox(left=-12685966.0, bottom=4469115.0, right=-12672466.0, top=4482615.0)",gridcell_509
"BoundingBox(left=-12672466.0, bottom=4469115.0, right=-12658966.0, top=4482615.0)",gridcell_510
"BoundingBox(left=-12658966.0, bottom=4469115.0, right=-12645466.0, top=4482615.0)",gridcell_511
"BoundingBox(left=-12645466.0, bottom=4469115.0, right=-12631966.0, top=4482615.0)",gridcell_512
"BoundingBox(left=-12631966.0, bottom=4469115.0, right=-12618466.0, top=4482615.0)",gridcell_513
"BoundingBox(left=-12618466.0, bottom=4469115.0, right=-12604966.0, top=4482615.0)",gridcell_514
"BoundingBox(left=-12604966.0, bottom=4469115.0, right=-12591466.0, top=4482615.0)",gridcell_515
"BoundingBox(left=-12591466.0, bottom=4469115.0, right=-12577966.0, top=4482615.0)",gridcell_516
"BoundingBox(left=-12577966.0, bottom=4469115.0, right=-12564466.0, top=4482615.0)",gridcell_517
"BoundingBox(left=-12564466.0, bottom=4469115.0, right=-12550966.0, top=4482615.0)",gridcell_518
"BoundingBox(left=-12550966.0, bottom=4469115.0, right=-12537466.0, top=4482615.0)",gridcell_519
"BoundingBox(left=-13225966.0, bottom=4455615.0, right=-13212466.0, top=4469115.0)",gridcell_521
"BoundingBox(left=-13212466.0, bottom=4455615.0, right=-13198966.0, top=4469115.0)",gridcell_522
"BoundingBox(left=-13198966.0, bottom=4455615.0, right=-13185466.0, top=4469115.0)",gridcell_523
"BoundingBox(left=-13185466.0, bottom=4455615.0, right=-13171966.0, top=4469115.0)",gridcell_524
"BoundingBox(left=-13171966.0, bottom=4455615.0, right=-13158466.0, top=4469115.0)",gridcell_525
"BoundingBox(left=-13158466.0, bottom=4455615.0, right=-13144966.0, top=4469115.0)",gridcell_526
"BoundingBox(left=-13144966.0, bottom=4455615.0, right=-13131466.0, top=4469115.0)",gridcell_527
"BoundingBox(left=-13131466.0, bottom=4455615.0, right=-13117966.0, top=4469115.0)",gridcell_528
"BoundingBox(left=-13117966.0, bottom=4455615.0, right=-13104466.0, top=4469115.0)",gridcell_529
"BoundingBox(left=-13104466.0, bottom=4455615.0, right=-13090966.0, top=4469115.0)",gridcell_530
"BoundingBox(left=-13090966.0, bottom=4455615.0, right=-13077466.0, top=4469115.0)",gridcell_531
"BoundingBox(left=-13077466.0, bottom=4455615.0, right=-13063966.0, top=4469115.0)",gridcell_532
"BoundingBox(left=-13063966.0, bottom=4455615.0, right=-13050466.0, top=4469115.0)",gridcell_533
"BoundingBox(left=-13050466.0, bottom=4455615.0, right=-13036966.0, top=4469115.0)",gridcell_534
"BoundingBox(left=-13036966.0, bottom=4455615.0, right=-13023466.0, top=4469115.0)",gridcell_535
"BoundingBox(left=-13023466.0, bottom=4455615.0, right=-13009966.0, top=4469115.0)",gridcell_536
"BoundingBox(left=-13009966.0, bottom=4455615.0, right=-12996466.0, top=4469115.0)",gridcell_537
"BoundingBox(left=-12996466.0, bottom=4455615.0, right=-12982966.0, top=4469115.0)",gridcell_538
"BoundingBox(left=-12982966.0, bottom=4455615.0, right=-12969466.0, top=4469115.0)",gridcell_539
"BoundingBox(left=-12969466.0, bottom=4455615.0, right=-12955966.0, top=4469115.0)",gridcell_540
"BoundingBox(left=-12955966.0, bottom=4455615.0, right=-12942466.0, top=4469115.0)",gridcell_541
"BoundingBox(left=-12942466.0, bottom=4455615.0, right=-12928966.0, top=4469115.0)",gridcell_542
"BoundingBox(left=-12928966.0, bottom=4455615.0, right=-12915466.0, top=4469115.0)",gridcell_543
"BoundingBox(left=-12915466.0, bottom=4455615.0, right=-12901966.0, top=4469115.0)",gridcell_544
"BoundingBox(left=-12901966.0, bottom=4455615.0, right=-12888466.0, top=4469115.0)",gridcell_545
"BoundingBox(left=-12888466.0, bottom=4455615.0, right=-12874966.0, top=4469115.0)",gridcell_546
"BoundingBox(left=-12874966.0, bottom=4455615.0, right=-12861466.0, top=4469115.0)",gridcell_547
"BoundingBox(left=-12861466.0, bottom=4455615.0, right=-12847966.0, top=4469115.0)",gridcell_548
"BoundingBox(left=-12847966.0, bottom=4455615.0, right=-12834466.0, top=4469115.0)",gridcell_549
"BoundingBox(left=-12834466.0, bottom=4455615.0, right=-12820966.0, top=4469115.0)",gridcell_550
"BoundingBox(left=-12820966.0, bottom=4455615.0, right=-12807466.0, top=4469115.0)",gridcell_551
"BoundingBox(left=-12807466.0, bottom=4455615.0, right=-12793966.0, top=4469115.0)",gridcell_552
"BoundingBox(left=-12793966.0, bottom=4455615.0, right=-12780466.0, top=4469115.0)",gridcell_553
"BoundingBox(left=-12780466.0, bottom=4455615.0, right=-12766966.0, top=4469115.0)",gridcell_554
"BoundingBox(left=-12766966.0, bottom=4455615.0, right=-12753466.0, top=4469115.0)",gridcell_555
"BoundingBox(left=-12753466.0, bottom=4455615.0, right=-12739966.0, top=4469115.0)",gridcell_556
"BoundingBox(left=-12739966.0, bottom=4455615.0, right=-12726466.0, top=4469115.0)",gridcell_557
"BoundingBox(left=-12726466.0, bottom=4455615.0, right=-12712966.0, top=4469115.0)",gridcell_558
"BoundingBox(left=-12712966.0, bottom=4455615.0, right=-12699466.0, top=4469115.0)",gridcell_559
"BoundingBox(left=-12699466.0, bottom=4455615.0, right=-12685966.0, top=4469115.0)",gridcell_560
"BoundingBox(left=-12685966.0, bottom=4455615.0, right=-12672466.0, top=4469115.0)",gridcell_561
"BoundingBox(left=-12672466.0, bottom=4455615.0, right=-12658966.0, top=4469115.0)",gridcell_562
"BoundingBox(left=-12658966.0, bottom=4455615.0, right=-12645466.0, top=4469115.0)",gridcell_563
"BoundingBox(left=-12645466.0, bottom=4455615.0, right=-12631966.0, top=4469115.0)",gridcell_564
"BoundingBox(left=-12631966.0, bottom=4455615.0, right=-12618466.0, top=4469115.0)",gridcell_565
"BoundingBox(left=-12618466.0, bottom=4455615.0, right=-12604966.0, top=4469115.0)",gridcell_566
"BoundingBox(left=-12604966.0, bottom=4455615.0, right=-12591466.0, top=4469115.0)",gridcell_567
"BoundingBox(left=-12591466.0, bottom=4455615.0, right=-12577966.0, top=4469115.0)",gridcell_568
"BoundingBox(left=-12577966.0, bottom=4455615.0, right=-12564466.0, top=4469115.0)",gridcell_569
"BoundingBox(left=-12564466.0, bottom=4455615.0, right=-12550966.0, top=4469115.0)",gridcell_570
"BoundingBox(left=-12550966.0, bottom=4455615.0, right=-12537466.0, top=4469115.0)",gridcell_571
"BoundingBox(left=-12537466.0, bottom=4455615.0, right=-12523966.0, top=4469115.0)",gridcell_2823
"BoundingBox(left=-13225966.0, bottom=4442115.0, right=-13212466.0, top=4455615.0)",gridcell_573
"BoundingBox(left=-13212466.0, bottom=4442115.0, right=-13198966.0, top=4455615.0)",gridcell_574
"BoundingBox(left=-13198966.0, bottom=4442115.0, right=-13185466.0, top=4455615.0)",gridcell_575
"BoundingBox(left=-13185466.0, bottom=4442115.0, right=-13171966.0, top=4455615.0)",gridcell_576
"BoundingBox(left=-13171966.0, bottom=4442115.0, right=-13158466.0, top=4455615.0)",gridcell_577
"BoundingBox(left=-13158466.0, bottom=4442115.0, right=-13144966.0, top=4455615.0)",gridcell_578
"BoundingBox(left=-13144966.0, bottom=4442115.0, right=-13131466.0, top=4455615.0)",gridcell_579
"BoundingBox(left=-13131466.0, bottom=4442115.0, right=-13117966.0, top=4455615.0)",gridcell_580
"BoundingBox(left=-13117966.0, bottom=4442115.0, right=-13104466.0, top=4455615.0)",gridcell_581
"BoundingBox(left=-13104466.0, bottom=4442115.0, right=-13090966.0, top=4455615.0)",gridcell_582
"BoundingBox(left=-13090966.0, bottom=4442115.0, right=-13077466.0, top=4455615.0)",gridcell_583
"BoundingBox(left=-13077466.0, bottom=4442115.0, right=-13063966.0, top=4455615.0)",gridcell_584
"BoundingBox(left=-13063966.0, bottom=4442115.0, right=-13050466.0, top=4455615.0)",gridcell_585
"BoundingBox(left=-13050466.0, bottom=4442115.0, right=-13036966.0, top=4455615.0)",gridcell_586
"BoundingBox(left=-13036966.0, bottom=4442115.0, right=-13023466.0, top=4455615.0)",gridcell_587
"BoundingBox(left=-13023466.0, bottom=4442115.0, right=-13009966.0, top=4455615.0)",gridcell_588
"BoundingBox(left=-13009966.0, bottom=4442115.0, right=-12996466.0, top=4455615.0)",gridcell_589
"BoundingBox(left=-12996466.0, bottom=4442115.0, right=-12982966.0, top=4455615.0)",gridcell_590
"BoundingBox(left=-12982966.0, bottom=4442115.0, right=-12969466.0, top=4455615.0)",gridcell_591
"BoundingBox(left=-12969466.0, bottom=4442115.0, right=-12955966.0, top=4455615.0)",gridcell_592
"BoundingBox(left=-12955966.0, bottom=4442115.0, right=-12942466.0, top=4455615.0)",gridcell_593
"BoundingBox(left=-12942466.0, bottom=4442115.0, right=-12928966.0, top=4455615.0)",gridcell_594
"BoundingBox(left=-12928966.0, bottom=4442115.0, right=-12915466.0, top=4455615.0)",gridcell_595
"BoundingBox(left=-12915466.0, bottom=4442115.0, right=-12901966.0, top=4455615.0)",gridcell_596
"BoundingBox(left=-12901966.0, bottom=4442115.0, right=-12888466.0, top=4455615.0)",gridcell_597
"BoundingBox(left=-12888466.0, bottom=4442115.0, right=-12874966.0, top=4455615.0)",gridcell_598
"BoundingBox(left=-12874966.0, bottom=4442115.0, right=-12861466.0, top=4455615.0)",gridcell_599
"BoundingBox(left=-12861466.0, bottom=4442115.0, right=-12847966.0, top=4455615.0)",gridcell_600
"BoundingBox(left=-12847966.0, bottom=4442115.0, right=-12834466.0, top=4455615.0)",gridcell_601
"BoundingBox(left=-12834466.0, bottom=4442115.0, right=-12820966.0, top=4455615.0)",gridcell_602
"BoundingBox(left=-12820966.0, bottom=4442115.0, right=-12807466.0, top=4455615.0)",gridcell_603
"BoundingBox(left=-12807466.0, bottom=4442115.0, right=-12793966.0, top=4455615.0)",gridcell_604
"BoundingBox(left=-12793966.0, bottom=4442115.0, right=-12780466.0, top=4455615.0)",gridcell_605
"BoundingBox(left=-12780466.0, bottom=4442115.0, right=-12766966.0, top=4455615.0)",gridcell_606
"BoundingBox(left=-12766966.0, bottom=4442115.0, right=-12753466.0, top=4455615.0)",gridcell_607
"BoundingBox(left=-12753466.0, bottom=4442115.0, right=-12739966.0, top=4455615.0)",gridcell_608
"BoundingBox(left=-12739966.0, bottom=4442115.0, right=-12726466.0, top=4455615.0)",gridcell_609
"BoundingBox(left=-12726466.0, bottom=4442115.0, right=-12712966.0, top=4455615.0)",gridcell_610
"BoundingBox(left=-12712966.0, bottom=4442115.0, right=-12699466.0, top=4455615.0)",gridcell_611
"BoundingBox(left=-12699466.0, bottom=4442115.0, right=-12685966.0, top=4455615.0)",gridcell_612
"BoundingBox(left=-12685966.0, bottom=4442115.0, right=-12672466.0, top=4455615.0)",gridcell_613
"BoundingBox(left=-12672466.0, bottom=4442115.0, right=-12658966.0, top=4455615.0)",gridcell_614
"BoundingBox(left=-12658966.0, bottom=4442115.0, right=-12645466.0, top=4455615.0)",gridcell_615
"BoundingBox(left=-12645466.0, bottom=4442115.0, right=-12631966.0, top=4455615.0)",gridcell_616
"BoundingBox(left=-12631966.0, bottom=4442115.0, right=-12618466.0, top=4455615.0)",gridcell_617
"BoundingBox(left=-12618466.0, bottom=4442115.0, right=-12604966.0, top=4455615.0)",gridcell_618
"BoundingBox(left=-12604966.0, bottom=4442115.0, right=-12591466.0, top=4455615.0)",gridcell_619
"BoundingBox(left=-12591466.0, bottom=4442115.0, right=-12577966.0, top=4455615.0)",gridcell_620
"BoundingBox(left=-12577966.0, bottom=4442115.0, right=-12564466.0, top=4455615.0)",gridcell_621
"BoundingBox(left=-12564466.0, bottom=4442115.0, right=-12550966.0, top=4455615.0)",gridcell_622
"BoundingBox(left=-12550966.0, bottom=4442115.0, right=-12537466.0, top=4455615.0)",gridcell_623
"BoundingBox(left=-12537466.0, bottom=4442115.0, right=-12523966.0, top=4455615.0)",gridcell_2824
"BoundingBox(left=-12523966.0, bottom=4442115.0, right=-12510466.0, top=4455615.0)",gridcell_2825
"BoundingBox(left=-13212466.0, bottom=4428615.0, right=-13198966.0, top=4442115.0)",gridcell_626
"BoundingBox(left=-13198966.0, bottom=4428615.0, right=-13185466.0, top=4442115.0)",gridcell_627
"BoundingBox(left=-13185466.0, bottom=4428615.0, right=-13171966.0, top=4442115.0)",gridcell_628
"BoundingBox(left=-13171966.0, bottom=4428615.0, right=-13158466.0, top=4442115.0)",gridcell_629
"BoundingBox(left=-13158466.0, bottom=4428615.0, right=-13144966.0, top=4442115.0)",gridcell_630
"BoundingBox(left=-13144966.0, bottom=4428615.0, right=-13131466.0, top=4442115.0)",gridcell_631
"BoundingBox(left=-13131466.0, bottom=4428615.0, right=-13117966.0, top=4442115.0)",gridcell_632
"BoundingBox(left=-13117966.0, bottom=4428615.0, right=-13104466.0, top=4442115.0)",gridcell_633
"BoundingBox(left=-13104466.0, bottom=4428615.0, right=-13090966.0, top=4442115.0)",gridcell_634
"BoundingBox(left=-13090966.0, bottom=4428615.0, right=-13077466.0, top=4442115.0)",gridcell_635
"BoundingBox(left=-13077466.0, bottom=4428615.0, right=-13063966.0, top=4442115.0)",gridcell_636
"BoundingBox(left=-13063966.0, bottom=4428615.0, right=-13050466.0, top=4442115.0)",gridcell_637
"BoundingBox(left=-13050466.0, bottom=4428615.0, right=-13036966.0, top=4442115.0)",gridcell_638
